Gas,"NFR/CRF Group",Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Total GHGs in CO2 Eq.",4E2,"Settlement - Wetlands converted to Settlements - Direct N2O emissions from N mineralization/immobilization","Land converted to settlement",kilotonne,1.22908221476551e-06,1.2309370269735e-06,1.21886455265141e-06,1.2068722469639e-06,1.19495964586071e-06,1.1831262877974e-06,1.17137171372235e-06,1.15969546706386e-06,1.02412048703564e-06,8.91817526443172e-07,7.62716082128858e-07,6.36747142490114e-07,6.12441006838e-07,5.88330387474085e-07,5.64414002442453e-07,5.40690577644835e-07,5.17158846793718e-07,7.43806100576862e-07,7.26571691106624e-07,7.09485659292081e-07,6.92546961567446e-07,6.75754561119906e-07,6.72981405304847e-07,6.70219526692542e-07,6.67548676673468e-07,6.64888422854459e-07,6.62238723360622e-07,6.59599536481988e-07,6.56970820672845e-07,6.5435253455111e-07,6.51744636897672e-07,6.49147086655756e-07,6.53776235002199e-07
"Total GHGs in CO2 Eq.",4E2,"Peatland - Wetlands converted to Settlements - Carbon stock change","Settlement drained",kilotonne,5.343415603501,5.3514793704115,5.298994478115,5.24685811769684,5.19506827170577,5.1436229335846,5.09252010761366,5.04175780885469,4.4523477148641,3.87716267392355,3.31589617466399,2.76824819022824,2.66257764765262,2.5577571090658,2.45378100118457,2.35064378488674,2.24833995500728,3.23368532719344,3.15875900300286,3.08447774833744,3.0108370263113,2.93783232939708,2.92577607809419,2.91376885425296,2.90215737578954,2.89059196413927,2.87907243725176,2.86759861379355,2.85617031314532,2.84478735539909,2.83344956135545,2.82215675252071,2.84228190217151
"Total GHGs in CO2 Eq.",4E2,"Settlement - Wetlands converted to Settlements - Carbon stock change","Land converted to settlement",kilotonne,2.33586426020223,2.32219880324475,1.47333876969769,1.46783790960989,1.46235758754252,1.45689772681478,1.45145825103215,1.44603908408535,1.44064015014932,1.43526137368205,1.42990267942357,1.42456399239485,0.984786664888834,0.982235404098954,0.979690752793024,0.977152693847965,0.974621210185107,16.0225075257989,1.32584957406638,1.32095579759549,1.31608008429601,1.31122236749587,1.30638258076918,1.30156065793507,1.30156065793511,1.29673873510101,1.29193467615949,1.28714841492983,1.28237988547637,1.27762902210775,1.27289575937611,1.26818003207583,1.26348177524303
"Total GHGs in CO2 Eq.",4E2,"Peatland - Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization","Settlement drained",kilotonne,-,0.00979439999999981,0.0139919999999999,0.0181896000000001,0.0223872000000002,0.0265848000000003,0.0307823999999997,0.0417094857142861,0.0526365714285716,0.0635636571428571,0.0744907428571426,0.0854178285714289,0.0910146285714287,0.0966114285714282,0.102208228571429,0.107805028571428,0.141385828571429,0.154778171428571,0.168170514285714,0.181562857142857,0.1949552,0.198553142857143,0.210479657142857,0.222406171428571,0.234332685714285,0.2462592,0.258185714285715,0.263382742857143,0.268579771428571,0.2737768,0.278973828571429,0.284170857142858,0.294698171428571
"Total GHGs in CO2 Eq.",4E2,"Peatland - Grassland converted to Settlements - Carbon stock change","Settlement drained",kilotonne,-,0.0538999999999989,0.0769999999999997,0.1001,0.123200000000001,0.146300000000002,0.169399999999999,0.229533333333335,0.289666666666668,0.3498,0.409933333333334,0.470066666666671,0.500866666666667,0.531666666666667,0.562466666666667,0.593266666666667,0.778066666666667,0.851766666666667,0.925466666666668,0.999166666666668,1.07286666666667,1.09266666666667,1.1583,1.22393333333333,1.28956666666666,1.3552,1.42083333333334,1.44943333333333,1.47803333333333,1.50663333333334,1.53523333333334,1.56383333333333,1.62176666666667
"Total GHGs in CO2 Eq.",4G,"Forestry - HWP Produced and Consumed Domestically - Carbon stock change","Harvested wood products",kilotonne,-1794.38673998183,-1626.91777118372,-1663.86191761399,-1714.88370689626,-1895.38371262411,-1950.63371235178,-1910.84651861537,-2056.96745238018,-1977.06085715942,-2187.56836240975,-2400.11777468392,-2252.12463847196,-2206.97259852846,-2251.32315219796,-2119.74224578429,-1974.98244616349,-1877.78887861142,-2037.00248356628,-1692.88530325546,-1768.2254697746,-1937.23824586887,-2157.95630572091,-2548.24586989185,-2391.64620049004,-2341.93927928268,-2598.66973952232,-2324.74512801044,-2102.24112211077,-2014.15169222071,-2037.06488498037,-1830.00344997758,-2138.87555030431,-2157.74411051007
"Total GHGs in CO2 Eq.",4G,"Forestry - HWP Produced and Exported - Carbon stock change","Harvested wood products",kilotonne,-308.379288193741,-274.145793652046,-270.590795069997,-273.294605413369,-309.102425007084,-319.114521942443,-300.424516659595,-331.767387962197,-307.925558307808,-332.038076658085,-376.580476928249,-351.639910281073,-351.796330691018,-439.51141932052,-387.104813743194,-431.344356018144,-273.657917157559,-230.193812657282,-275.464071017704,-127.745829840788,-156.644336360389,-160.7149732266,-306.675317809095,-123.513286222834,-84.4529353467379,-21.184554737924,-28.2356803270586,-71.7131059207982,-31.1193536229136,-104.060545544861,-118.584540072071,-113.414716877153,-50.0362329717192
"Total GHGs in CO2 Eq.",5A1a,Landfill,"Non-fuel combustion",kilotonne,67595.1173553483,68272.3931545419,68364.4653313087,68961.4518609436,69561.9434824105,70814.6785259649,71037.4909760228,70821.9935856587,69702.2629421192,66610.8153794285,63837.8322678908,62477.3276870331,61159.8867607436,57035.3220918323,52113.2696380293,49100.4912130332,45545.2822382309,41843.0928274485,36982.7552562605,32591.3883523685,27311.4369346082,24849.9527502749,23214.3805888588,19887.3634126115,17189.8893940119,16541.1684236506,15734.2410360103,15940.5325165937,16036.067728359,15811.8931873038,14435.4880871143,13566.3531169541,13606.9886533884
"Total GHGs in CO2 Eq.",5B1a,"Composting (at household)","Biological waste",kilotonne,31.8400954406207,31.9164116994123,31.9847826240872,32.0712685466233,32.172152516717,32.2495908549685,32.3336372025596,32.423328301845,32.5498549219922,32.6579663614463,32.7802762239296,32.9147095247348,32.9026234220724,32.8898182780534,41.8340266135571,50.7585804537792,59.6880841925268,68.6252291832861,77.5488144559058,86.4641658392627,87.1111062237735,87.8014823784571,88.3276152476482,88.8241887890111,89.4417895826783,90.089788374323,90.7864162283846,91.2940629402484,91.7997698011808,92.2900747113168,92.6448261604991,92.5153787612937,92.8547410537174
"Total GHGs in CO2 Eq.",5B1a,"Composting (at permit sites)","Process emission",kilotonne,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,2.2926336,4.9266336,4.9266336,4.9266336,6.0504736,6.1092996,6.4201116,6.720591296,6.8740376,6.8654332,7.4923252,7.2679084,7.34447,7.6861876,6.4666456,5.5995328,5.6307896,6.4211652,6.25054346
"Total GHGs in CO2 Eq.",5B1a,"Total composting (non-household)","Biological waste",kilotonne,-,40.2187405517926,80.4374811035851,120.656221655378,160.874962207171,201.093702758963,241.312443310756,281.531183862548,321.749924414341,361.968664966133,402.187405517926,442.406146069717,482.624886621513,522.843627173302,563.062367725095,603.28110827689,643.499848828683,701.763813768197,676.878999341918,840.791226279597,859.879969870161,880.349356798313,952.742573108636,975.234656083404,1089.35950036589,1039.74109795088,1104.10860801441,1201.136557996,1114.620645288,967.55807873524,963.56432580712,1022.25118370334,771.97747048924
"Total GHGs in CO2 Eq.",5B1a,"Mechanical Biological Treatment - Composting","Biological waste",kilotonne,-,-,-,-,-,-,-,-,-,-,-,11.92000896,10.98146208,10.0429152,6.5285446,15.6137666666666,19.42459104,95.2943007,110.4996364,76.9147316,225.129736,333.3888042,301.877040869136,375.496995826099,428.348316073123,481.199636320126,534.050956567149,586.902276814176,639.753597061199,692.604917308222,745.456237555226,798.307557802249,851.158878049276
"Total GHGs in CO2 Eq.",5B2a,"Anaerobic Digestion (other)","Biological waste",kilotonne,0.119923352134916,0.119923352134916,0.119923352134916,0.119923352134916,0.204080090475208,0.204080090475208,0.204080090475208,0.218106213531924,0.218106213531924,0.218106213531924,0.218106213531924,0.218106213531924,1.34019605806915,1.34019605806915,2.04262430074945,4.38112966738031,4.7595544674505,5.2083904052654,5.8326931425198,8.59583938469273,17.197990524761,30.3853514226847,42.6766253968841,68.6741087056973,106.428174492484,132.159195216171,165.422759981038,175.945717979475,169.643980550355,158.510159309424,171.555710387101,178.836344916218,190.159754829988
"Total GHGs in CO2 Eq.",5B2a,"Mechanical Biological Treatment - Anaerobic Digestion","Biological waste",kilotonne,-,-,-,-,-,-,-,-,-,-,-,0.38013696,0.35020608,0.3202752,0.8327984,0.398346666666665,0.61946304,0.9149672,1.49327634156138,8.18876265452319,1.61866611144055,2.34785322474689,17.8295365961922,13.4554917968214,15.7573912564625,18.0592907161029,20.361190175744,22.6630896353852,24.9649890950262,27.2668885546673,29.5687880143085,31.870687473949,34.17258693359
"Total GHGs in CO2 Eq.",5C1.1b,"Incineration - sewage sludge","Sewage sludge combustion",kilotonne,20.49525,18.85563,19.67544,22.95468,19.67544,22.40814,24.04776,22.13487,50.55495,51.7653311475,52.975712295,54.1860934425,55.39647459,56.6068557375,57.817236885,59.0276180325,60.23799918,58.70522775,52.38941151,54.41106297,63.0788977038,61.25237742,57.16917708,54.69198453,47.54324133,46.11868482,40.37509596,36.27741231,30.48900717,24.00840912,19.4212989,19.29942048,22.10508357
"Total GHGs in CO2 Eq.",5C1.2a,Incineration,MSW,kilotonne,741.286301862681,710.253112788001,716.720920351669,668.437638837286,460.979422879261,441.396438600325,469.851274484331,8.12868226105958,8.78427228394574,8.44687931459492,10.5160206492214,0.046579324949138,0.0419358223054563,0.0365238924424629,0.0325519702782931,0.028498270693623,0.0238037633435872,0.0198197389706777,0.0158150285173336,0.0116223330907507,0.00816859055704403,0.00426959458820124,-,-,-,-,-,-,-,-,-,4.54090118981752,6.42625929818752
"Total GHGs in CO2 Eq.",5C1.2b,"Incineration - clinical waste","Clinical waste",kilotonne,311.739139984947,311.739139984947,293.964255154195,276.191147634195,258.415374148067,240.637823351187,222.866493141939,205.093385621939,210.423540567187,215.755472823187,221.087405079187,226.408559722787,231.740491978787,197.218767510122,162.589601051876,128.039887493488,93.5994216724042,100.362502308514,102.769506679717,109.252292000427,103.98240091736,96.1636163207786,95.6404016335114,90.7019848395134,92.4602460750477,83.0547401554547,83.9204828269163,83.4179918009269,82.9843210429649,86.2328100978521,83.1963538217079,72.2199885458556,72.477335500309
"Total GHGs in CO2 Eq.",5C1.2b,"Incineration - chemical waste","Chemical waste",kilotonne,447.080047030773,447.080047030773,447.080047030773,447.080047030773,446.052276807713,445.024506584653,443.99117634736,442.961289642069,441.46422224077,387.315361465389,406.257950318626,345.836472766026,325.885748241606,342.995227707675,359.164537946004,340.055899281493,218.114072893368,281.405036786525,226.864332143043,190.960836424111,184.051574783455,170.945559650271,166.842687457323,169.031420667447,173.476349590253,165.621415323819,177.622029987622,164.833706029875,158.085084378733,151.586491710093,160.917890971776,196.650734777002,213.414241868514
"Total GHGs in CO2 Eq.",5C2.1b,"Small-scale waste burning",Waste,kilotonne,169.893593551352,167.75875333091,163.694359229184,161.551104567608,160.775574022545,157.920611390627,160.739479777891,160.852844590685,158.788652718902,155.467133880657,154.23828007062,154.719769638497,155.702050646873,145.930523704479,144.253752495021,143.623809300844,141.898965140138,140.846563744876,140.09004324148,137.865408336931,133.145704606469,131.941251032412,130.086879498927,129.079196561767,128.880163214515,129.894172335071,130.237145415482,131.424799754683,132.918272399014,133.325645006354,130.342158494235,131.200257132097,131.492887004102
"Total GHGs in CO2 Eq.",5C2.1b,"Small-scale waste burning",Wood,kilotonne,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,0.1650774375,-,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",5C2.2b,"Accidental fires - vehicles","Mass burnt",kilotonne,1.7927,2.07025,2.0727,2.08705,1.9313,2.0118,2.093,1.97575,1.9537,2.3016,2.2344,2.3912,2.27255,2.21585,1.890959,1.7472385,1.6163035,1.435427,1.25472936648767,1.18515597839477,1.09956178020758,0.977909291635783,0.861492846958134,0.866141323426655,0.791906239115522,0.801884755941993,0.840874758393023,0.80579028736131,0.804530538543054,0.746746221094969,0.678189110424241,0.724142926848356,0.7703887701674
"Total GHGs in CO2 Eq.",5C2.2b,"Accidental fires - dwellings","Mass burnt",kilotonne,7.9627002,7.9355458,7.8811096,7.5811372,7.508956,8.327956,8.3191472,7.9688882,7.73682,8.4693336,7.9370928,7.6365016,7.47797066824136,7.65931088104414,6.59664697753009,6.52901550843956,6.30938127955932,6.0091390078664,5.53181730961824,5.20743774698025,4.81779086045533,4.66316977969116,4.2991480436786,4.03821236715781,3.66520237673052,3.68080604216335,3.74126515257219,3.62639057635403,3.66317362134601,3.46445591944508,3.30793942040705,3.31278202926636,3.39832422176033
"Total GHGs in CO2 Eq.",5C2.2b,"Accidental fires - other buildings","Mass burnt",kilotonne,18.4938026,15.709148,15.5590162,14.4580072,14.1219624,17.2251352,14.8272306,12.8753716,11.6102714,13.0800124,11.4329124,13.030017,13.0458479991508,15.1444105947532,12.156233039534,11.5557119007003,11.8211261313274,11.2134014145721,8.71921938796748,6.53444493181306,4.32226041020351,4.43318348439196,3.39357275776445,3.45207528566284,3.21219330207266,3.34253289915087,3.33439970829319,3.31625643637988,3.12460509283611,2.99927053628574,2.67144038171465,2.58176673892486,2.83660671913214
"Total GHGs in CO2 Eq.",5D1,"Sewage sludge decomposition","Non-fuel domestic",kilotonne,2009.04832745851,2019.05237143816,2068.14453382369,2085.3009606023,2075.14355606803,2010.0967579714,2103.79084012044,2168.3059593258,2068.05302071396,1940.52570350007,1849.35566850923,1337.74908876443,1319.21339950909,1348.93727924392,1361.93218454439,1429.00194214363,1472.36259426362,1478.58877171061,1474.42450255586,1491.30024150869,1449.16924212509,1391.15088591793,1330.49567284034,1282.26483174457,1283.79440538587,1313.44639457995,1261.6359810098,1261.48236419058,1264.37062099491,1270.40293832668,1270.63552738143,1264.80256879151,1278.9290814585
"Total GHGs in CO2 Eq.",5D1,"Sewage sludge decomposition in private systems","Non-fuel domestic",kilotonne,231.213224967882,234.184952470824,230.59159790084,231.446771499269,235.286772172152,240.392634515614,239.517877648934,236.63602461339,242.943013325414,247.885189861246,251.611500244466,261.582807498628,268.448186541691,280.414750357714,300.464576069448,304.455035015754,310.091054539809,319.494104558384,324.016884925997,312.961234120447,301.401005372692,291.586395586842,278.539241111465,287.589613175676,290.129078317971,289.870033722184,304.066255820858,306.431117198156,308.437079923204,304.467468260365,315.831637642088,320.603973027302,310.629457361524
"Total GHGs in CO2 Eq.",5D2,"Industrial Waste Water Treatment","Non-fuel combustion",kilotonne,938.16684467936,936.270169434188,957.336969205984,962.230824050587,987.999922545513,969.04876374193,903.71626104342,999.301664628437,958.869741903939,959.981602898765,884.558215057844,828.052944025792,887.461021520956,917.295549086514,910.444227470269,945.258634822198,1258.43317996207,1343.2119582839,1213.44229291412,1146.58962418661,1148.8862863186,1270.15007051758,1251.1121584225,1265.88402105875,1379.76360489882,1283.74472333233,1169.40540390372,1334.86814473742,1348.93792161887,1279.96027975085,1163.32887239374,1303.65980106181,1371.12618109101
